a,Y,rho,dF
2.9825,0.5282890878484617,0.12849463251106816,-0.19350288352759645
2.9825,0.7425912160316067,0.29052642859231304,0.1494019031544891
2.9825,1.5510195592199496,0.788638396851886,-0.3737422312827828
2.9850000000000003,0.5289274351615245,0.12890087362957017,-0.1915148807540845
2.9850000000000003,0.7406569679531967,0.28891630848050365,0.1484924284700373
2.9850000000000003,1.5534562223835102,0.7894223170239179,-0.37551056792287324
2.9875,0.5295745930801622,0.12931333610778958,-0.18950722674437867
2.9875,0.738722261981119,0.2873069278399369,0.14755291652401858
2.9875,1.5558845600172595,0.790200218227312,-0.37726890697353804
2.99,0.5302308512952759,0.12973222915999752,-0.18747932444274082
2.99,0.7367866893158715,0.28569799061858947,0.1465837729031083
2.99,1.5583046847410933,0.7909721843013193,-0.3790185983329755
2.9925,0.5308965150737744,0.13015777334807546,-0.18543068721621478
2.9925,0.7348498303014703,0.2840891929555025,0.1455844962083841
2.9925,1.560716713467124,0.7917382994093976,-0.38075784746435626
2.995,0.5315719055970242,0.130590200906012,-0.18336076201830306
2.995,0.7329112513052713,0.28248022071730394,0.14455454936945777
2.995,1.5631207648312595,0.7924986472141922,-0.382486787141314
2.9975,0.5322573628921073,0.1310297577340685,-0.181268612597929
2.9975,0.7309705033323839,0.28087074849043014,0.1434933572186381
2.9975,1.5655169546726033,0.7932533094599082,-0.3842055472158594
3.0,0.5329532468904709,0.13147670421106522,-0.17915350228880908
3.0,0.7290271167664832,0.2792604353772168,0.14239910544056045
3.0,1.5679053961249434,0.7940023660339096,-0.3859142547469428
3.0025,0.5336599387646864,0.1319313161969572,-0.17701465220287813
3.0025,0.7270805803917447,0.2776489078142759,0.14127091510496292
3.0025,1.5702861997033044,0.7947458950254318,-0.38761303391568797
3.005,0.5343778427092625,0.13239388633529323,-0.1748512377941491
3.005,0.7251303836414658,0.27603579476925877,0.1401094861908092
3.005,1.5726594733886587,0.7954839727824417,-0.3893020063853973
3.0075000000000003,0.535107387917465,0.13286472549931255,-0.17266238495072803
3.0075000000000003,0.7231759986432711,0.27442071303006554,0.1389140580732029
3.0075000000000003,1.5750253227075677,0.7962166739656967,-0.3909812911438307
3.0100000000000002,0.5358490307751497,0.13334416439760796,-0.17044716574821092
3.0100000000000002,0.7212168728046052,0.2728032612806905,0.13768381482703873
3.0100000000000002,1.5773838508097466,0.7969440716010018,-0.3926510047123256
3.0125,0.5366032573184107,0.13383255537234318,-0.16820459362021367
3.0125,0.7192524263298367,0.2711830182887619,0.136417880713946
3.0125,1.5797351585412833,0.7976662371290073,-0.3943112611633238
3.015,0.5373705859718014,0.13433027440409406,-0.16593361804595474
3.015,0.717282048072506,0.2695595397475268,0.13511461924298196
3.015,1.582079344516714,0.7983832404536018,-0.395962172263347
3.0175,0.5381515706266913,0.13483772336559494,-0.16363311855505103
3.0175,0.7153050688256145,0.26793233659390703,0.13377183346041654
3.0175,1.58441650518656,0.7990951499878906,-0.39760384741868476
3.02,0.5389468041024685,0.13535533255648077,-0.1613018979662595
3.02,0.7133207982889206,0.26630090581384136,0.13239029649780854
3.02,1.586746734903457,0.7998020326987809,-0.39923639385190385
3.0225,0.5397569220493341,0.13588356356228826,-0.15893867483796065
3.0225,0.7113285154142993,0.2646647228021865,0.13096883076380017
3.0225,1.589070122502087,0.800503953099566,-0.400861583873577
3.0250000000000004,0.5405826073761983,0.13642291249808755,-0.15654207483617455
3.0250000000000004,0.709327454121715,0.2630232299978581,0.12950616524176617
3.0250000000000004,1.5913867490629883,0.801200972622787,-0.4024784680018674
3.0275,0.5414245952736803,0.13697391368950815,-0.1541106210145582
3.0275,0.707316798272242,0.2613758332038549,0.1280009257864645
3.0275,1.5936967028839089,0.8018931541543911,-0.4040864892263901
3.0300000000000002,0.5422836789473993,0.1375371438748006,-0.1516427226844197
3.0300000000000002,0.7052956753818959,0.2597218969357784,0.12645119655818604
3.0300000000000002,1.5960000709280844,0.8025805594519954,-0.40568574747264263
3.0325,0.5431607161795957,0.1381132270152421,-0.1491366627137669
3.0325,0.7032631247702277,0.2580607189609584,0.1248536546594181
3.0325,1.5982969383397305,0.8032632490186528,-0.40727634072289565
3.035,0.5440566368802789,0.1387028398316263,-0.14659058294452798
3.035,0.701218126711604,0.2563915548398277,0.12320865033221827
3.035,1.60058738849612,0.8039412821383197,-0.4088583650415387
3.0375,0.54497245180127,0.13930671819526377,-0.14400246730050803
3.0375,0.6991595966888503,0.25471361390047903,0.12151426592721391
3.0375,1.6028715030589986,0.8046147169104041,-0.4104319146551152
3.04,0.5459092626509725,0.13992566454761554,-0.14137012226966839
3.04,0.6970863613886791,0.25302604044565824,0.11976840678662447
3.04,1.6051493620228783,0.805283610282695,-0.4119970820041566
3.0425,0.5468682722581337,0.14056055547336635,-0.1386916941015226
3.0425,0.6949971469747024,0.25132790515317444,0.11796877882330746
3.0425,1.6074210437624754,0.8059480180833768,-0.41355395781489807
3.045,0.5478507987648986,0.14121235207969432,-0.13596412528071866
3.045,0.6928905641922755,0.24961819406055694,0.11611229107089115
3.045,1.6096866250774453,0.8066079950516126,-0.41510263111531076
3.0475000000000003,0.5488582954024609,0.1418821142651956,-0.1331844693419626
3.0475000000000003,0.6907650624076901,0.24789577258764273,0.11419471791507262
3.0475000000000003,1.61194618123664,0.8072635948673763,-0.41664318927810556
3.05,0.5498923675849551,0.14257101343700423,-0.13034955537727377
3.05,0.6886189565515202,0.24615940895149893,0.11221496087898684
3.05,1.6141997860212893,0.8079148701803798,-0.4181757180562269
3.0525,0.5509547959960464,0.14328034946615514,-0.12745587300577732
3.0525,0.6864504022616011,0.24440775569008244,0.1101696051775125
3.0525,1.6164475117627526,0.8085618726368629,-0.4197003016876095
3.055,0.5520475644188382,0.14401157112785082,-0.12449951895532328
3.055,0.6842573543968943,0.24263931812366302,0.10805484514375684
3.055,1.6186894293851162,0.8092046529072459,-0.42121702283956486
3.0575,0.5531728934945099,0.14476630090186077,-0.12147613240864884
3.0575,0.6820375334797157,0.24085242970860363,0.1058664202691073
3.0575,1.6209256084410726,0.8098432607113175,-0.4227259627466581
3.06,0.5543332820442475,0.14554636533511645,-0.11838081580006764
3.06,0.6797883767191045,0.23904521551818575,0.10359814657801002
3.06,1.6231561140179003,0.8104777439543617,-0.4242287773946651
3.0625,0.5555315581221444,0.14635383256237003,-0.11520803721576377
3.0625,0.6775069582652854,0.23721553177760923,0.10124468629024717
3.0625,1.6253810056308002,0.8111081484456786,-0.42572445215159166
3.065,0.5567709427474634,0.14719105915553563,-0.11195150864118374
3.065,0.6751899956249349,0.23536097538431405,0.09880108634008343
3.065,1.6276003489000017,0.8117345212248237,-0.4272125447316019
3.0675,0.558055130402063,0.1480607493089564,-0.10860403222290314
3.0675,0.6728337420569692,0.23347880281817585,0.09626025613829191
3.0675,1.6298142085427239,0.8123569085675219,-0.4286931314704112
3.0700000000000003,0.559388391998888,0.14896603056251734,-0.10515730399229815
3.0700000000000003,0.6704338779510748,0.23156584984331538,0.09361400631346938
3.0700000000000003,1.6320226480680895,0.812975355911439,-0.43016628743836544
3.0725000000000002,0.5607757084968717,0.14991055208272225,-0.10160165925254815
3.0725000000000002,0.6679853765861543,0.22961843269440735,0.09085225883831426
3.0725000000000002,1.6342257298078053,0.8135899078772431,-0.4316320864042327
3.075,0.5622229409756647,0.150898610106471,-0.09792666220698186
3.075,0.6654822800791415,0.22763218048166647,0.0879620277616233
3.075,1.6364235149465087,0.8142006082891707,-0.43309060090077656
3.0775,0.5637370682072531,0.15193532265164328,-0.0941180726743429
3.0775,0.6629175312643582,0.22560191564907758,0.08493212090843193
3.0775,1.6386160635511244,0.8148075001949309,-0.43454190219485045
3.08,0.565326522097761,0.15302687581801971,-0.09015955165225796
3.08,0.6602826548898412,0.2235214193982661,0.08174641673575067
3.08,1.6408034345986353,0.8154106258847934,-0.4359860604066666
3.0825,0.5670016354982796,0.15418085386926725,-0.08603122985673116
3.0825,0.6575672809981172,0.22138307943278684,0.07838519214264927
3.0825,1.6429856860040735,0.8160100269103809,-0.43742314447230723
3.085,0.568775299306302,0.1554067230935357,-0.08170837286214372
3.085,0.6547584826172608,0.21917740192794338,0.07482275913295311
3.085,1.6451628746465015,0.8166057441025572,-0.43885322212024497
3.0875000000000004,0.5706639436237938,0.156716554434284,-0.07715952483611233
3.0875000000000004,0.6518397212462489,0.21689223149898873,0.07102690908755704
3.0875000000000004,1.6473350563948272,0.8171978175889377,-0.4402763601510656
3.09,0.5726890623780075,0.15812614662594363,-0.07234362685570872
3.09,0.6487894521201593,0.21451173012296035,0.06695864631089954
3.09,1.6495022861326991,0.817786286810825,-0.4416926241159037
3.0925000000000002,0.5748797016018132,0.15965685961834333,-0.06720531912085548
3.0925000000000002,0.6455786165760554,0.21201452790578346,0.06256287794492721
3.0925000000000002,1.6516646177821708,0.8183711905394981,-0.4431020785486466
3.095,0.5772767574218939,0.16133878287045658,-0.06166827404840979
3.095,0.642166309684446,0.20937052902273448,0.057761343885687204
3.095,1.653822104327537,0.8189525668922485,-0.44450478694761186
3.0975,0.579941074352609,0.16321670556774817,-0.05561625798233826
3.0975,0.6384915203569619,0.20653481785747935,0.05243678184441158
3.0975,1.6559747978375023,0.8195304533476736,-0.44590081187152286
3.1,0.5829705631549464,0.16536273563749,-0.04886370796319816
3.1,0.6344562697842286,0.20343523410484537,0.0464070165795416
3.1,1.6581227493354471,0.8201048867201451,-0.4472905602167743
3.1025,0.5865422453255502,0.1679073083351657,-0.04107660993568629
3.1025,0.6298836155094398,0.1999414015232711,0.03933883013229611
3.1025,1.6602660032927683,0.8206759017050785,-0.44867527057008
3.105,0.5910477004349464,0.17113910171642321,-0.031519292337245375
3.105,0.624381947752433,0.1957646140195345,0.03049168467716967
3.105,1.6624046063382698,0.8212435332232276,-0.4500534486770676
3.1075,0.5978804644534733,0.17608604813455955,-0.017579944411316717
3.1075,0.6165574487632781,0.18987673353930482,0.017258121487451206
3.1075,1.664538607312351,0.8218078164280578,-0.4514251537928838
3.1100000000000003,1.6666680542367434,0.8223687859019183,-0.4527904442300082
3.1125,1.668792994333627,0.8229264756690274,-0.4541493774324259
3.115,1.6709134740441145,0.8234809192080603,-0.4555020099495301
3.1175,1.6730295390458105,0.8240321494642731,-0.4568483974899046
3.12,1.6751412342706236,0.8245801988614767,-0.4581885949611808
3.1225,1.6772486039212882,0.8251250993134681,-0.45952265633103595
3.125,1.6793516914878563,0.8256668822352513,-0.46085063493200185
3.1275,1.681450539763663,0.8262055785539283,-0.46217258322912996
3.13,1.6835451908604633,0.8267412187191879,-0.4634885528993978
3.1325000000000003,1.6856356862238868,0.8272738327136948,-0.464798594916856
3.1350000000000002,1.6877220666477026,0.8278034500629954,-0.4661027595057459
3.1375,1.689804372288113,0.8283300998452618,-0.46740109619235587
3.14,1.6918826426776143,0.8288538107007595,-0.4686936537514715
3.1425,1.6939569167381092,0.8293746108409649,-0.4699804802974708
3.145,1.6960272327943664,0.8298925280576153,-0.4712616232632344
3.1475,1.698093626281253,0.8304075891578064,-0.47253845744222955
3.15,1.7001561295672347,0.8309198199360183,-0.4738100274047397
3.1525,1.7022147792643907,0.8314292469960789,-0.47507602721828085
3.1550000000000002,1.704269611592484,0.8319358965937158,-0.47633650216976653
3.1575,1.706320662230252,0.8324397946044281,-0.4775914969399115
3.16,1.7083679663263116,0.8329409665310885,-0.4788410555624682
3.1625,1.7104115585101196,0.8334394375114321,-0.48008522152643
3.165,1.7124514729026261,0.8339352323253473,-0.48132403768946413
3.1675,1.7144877431266203,0.8344283754019718,-0.4825575463667817
3.17,1.716520402316605,0.8349188908265589,-0.4837857893029831
3.1725000000000003,1.718549483128901,0.8354068023472868,-0.4850088077537621
3.175,1.7205750177509807,0.8358921333817715,-0.4862266423219525
3.1775,1.7225970379108577,0.8363749070234885,-0.4874393331490992
3.18,1.724615574886217,0.8368551460480285,-0.4886469198481616
3.1825,1.7266306595130312,0.8373328729191301,-0.48984944155248683
3.185,1.7286423221945115,0.8378081097946956,-0.4910469368422318
3.1875,1.7306505929092864,0.8382808785325279,-0.4922394438446398
3.19,1.732655501219665,0.8387512006959964,-0.4934270001861388
3.1925,1.734657076279665,0.8392190975595576,-0.49460964301516297
3.1950000000000003,1.736655346842817,0.8396845901141361,-0.49578740905037355
3.1975,1.738650340963483,0.8401476990013992,-0.49696081168437184
3.2,1.7406420823492346,0.8406084436760747,-0.4981304120898024
3.2025,1.7426305973215213,0.8410668440269622,-0.4992952222812544
3.205,1.7446159132262513,0.8415229200035943,-0.5004552775248938
3.2075,1.746598057042685,0.8419766912959307,-0.5016106126206145
3.21,1.7485770553897597,0.8424281773389403,-0.5027612619625903
3.2125,1.7505529345330884,0.8428773973172664,-0.5039072594913466
3.215,1.7525257203912434,0.8433243701696578,-0.505048638798336
3.2175000000000002,1.7544954385421567,0.8437691145933576,-0.5061854330335526
3.22,1.7564621142293304,0.8442116490483828,-0.5073176749465003
3.2225,1.758425772367908,0.8446519917617069,-0.5084453969900056
3.225,1.7603864375504346,0.8450901607313096,-0.5095686310891172
3.2275,1.7623441340528616,0.8455261737302197,-0.5106874089027978
3.23,1.7642988858400246,0.8459600483103791,-0.5118017616938253
3.2325,1.7662507165712014,0.846391801806468,-0.5129117203754856
3.2350000000000003,1.768199649605522,0.8468214513396383,-0.5140173154449303
3.2375,1.7701457080072378,0.8472490138211612,-0.5151185771302123
3.24,1.7720889145507606,0.84767450595597,-0.5162155352795046
3.2425,1.7740292917258895,0.848097944246191,-0.5173082194074037
3.245,1.7759668617425879,0.8485193449945236,-0.5183966587160073
3.2475,1.777901646535845,0.8489387243075909,-0.5194808820158757
3.25,1.779833667770398,0.8493560980992079,-0.5205609178845411
